order_item_id,order_id,book_id,quantity,subtotal
10566,1808,101,5,51.91
10567,1521,507,3,122.74
10568,6104,581,4,122.01
10569,7697,824,5,27.6
10570,6746,65,1,77.11
10571,6724,390,2,135.12
10572,239,143,3,17.79
10573,9706,358,5,108.94
10574,6893,844,1,56.52
10575,6744,336,4,24.31
10576,8584,479,2,95.76
10577,2961,438,5,23.85
10578,9030,40,4,90.06
10579,7044,720,4,115.18
10580,5464,842,4,57.37
10581,6926,233,1,139.69
10582,4882,702,4,83.17
10583,8248,990,5,15.85
10584,8736,407,1,51.12
10585,3109,493,3,7.54
10586,8894,802,4,87.42
10587,5954,811,1,55.37
10588,7562,603,4,20.68
10589,6545,615,2,94.28
10590,8691,51,1,119.03
10591,3951,43,4,60.83
10592,6779,155,2,138.5
10593,7210,146,3,100.1
10594,9000,623,3,27.19
10595,7073,559,1,30.13
10596,2906,824,2,83.96
10597,4494,654,1,69.85
10598,7949,601,2,124.74
10599,8163,982,5,107.54
10600,9276,882,3,83.03
10601,730,768,1,144.38
10602,4028,170,3,89.15
10603,30,165,4,6.42
10604,3737,588,2,112.86
10605,1805,528,3,61.73
10606,5558,23,4,48.65
10607,8459,247,3,142.83
10608,5066,505,3,80.87
10609,6658,442,3,115.19
10610,5134,988,4,17.99
10611,8093,165,3,80.28
10612,7249,242,4,67.68
10613,340,81,1,110.23
10614,25,546,4,31.3
10615,9763,450,3,126.83
10616,4741,344,2,64.57
10617,1880,644,5,90.45
10618,3222,888,4,6.31
10619,4263,550,2,65.72
10620,6092,22,3,87.38
10621,7404,796,3,77.61
10622,8663,14,5,49.04
10623,7533,870,2,82.2
10624,9362,575,5,7.24
10625,499,817,3,57.73
10626,6322,635,2,105.46
10627,7773,619,2,28.3
10628,1790,463,2,26.38
10629,3914,448,3,22.39
10630,9934,642,2,34.95
10631,9617,690,1,43.22
10632,3495,218,1,130.25
10633,4633,586,1,139.86
10634,8406,737,2,51.82
10635,7666,836,1,83.2
10636,6178,805,1,89.0
10637,1658,528,3,123.72
10638,4928,898,1,96.77
10639,3327,616,5,42.99
10640,805,386,4,43.78
10641,8909,289,2,41.13
10642,7280,694,4,20.74
10643,7524,186,3,138.53
10644,4902,887,5,73.65
10645,8885,186,1,40.44
10646,4589,959,1,33.82
10647,9790,447,3,141.4
10648,1488,199,3,146.29
10649,4048,477,3,93.82
10650,2712,127,1,115.51
10651,8919,263,1,23.28
10652,9535,650,2,129.85
10653,580,736,3,15.35
10654,8408,745,2,107.17
10655,1794,831,1,28.71
10656,2695,36,4,54.62
10657,7322,978,4,115.63
10658,6620,220,1,80.37
10659,8730,5,4,63.48
10660,505,773,5,36.7
10661,2284,192,1,13.59
10662,1517,916,2,56.52
10663,8703,307,5,71.23
10664,1734,253,5,15.24
10665,3286,457,4,75.31
10666,5632,766,1,133.05
10667,5490,518,3,107.81
10668,5163,376,5,8.41
10669,7403,858,1,30.71
10670,7198,904,5,112.12
10671,4850,735,5,45.56
10672,4424,253,3,98.38
10673,9365,99,5,57.29
10674,1112,139,2,94.06
10675,1574,286,4,14.94
10676,3236,358,4,99.05
10677,589,345,1,61.92
10678,8143,712,5,20.42
10679,5354,43,3,81.38
10680,4288,435,5,60.44
10681,6515,436,4,61.6
10682,2158,16,1,60.82
10683,8312,317,2,141.56
10684,9668,566,3,27.25
10685,3518,33,4,118.11
10686,9027,679,3,93.4
10687,159,89,3,146.32
10688,2542,234,4,62.47
10689,9499,812,5,114.18
10690,6797,570,2,36.21
10691,3254,288,2,48.93
10692,8543,817,2,61.52
10693,8643,186,1,118.99
10694,8504,465,1,17.33
10695,2067,948,3,137.3
10696,9892,527,5,12.76
10697,5538,359,2,91.56
10698,2363,375,4,139.77
10699,5719,518,1,93.24
10700,3707,635,3,19.84
10701,342,737,5,100.54
10702,1868,60,3,31.65
10703,7468,791,4,30.31
10704,8772,401,1,42.18
10705,4767,374,2,106.78
10706,3568,753,3,86.87
10707,6127,287,5,120.41
10708,5162,127,4,42.57
10709,3062,109,3,132.7
10710,2510,152,5,87.39
10711,1551,885,2,41.55
10712,3584,156,2,73.53
10713,8295,951,2,132.53
10714,7070,342,5,91.8
10715,1900,91,5,139.07
10716,3652,689,1,105.1
10717,2238,329,2,33.86
10718,5238,375,4,129.93
10719,718,407,4,111.75
10720,6327,546,3,115.69
10721,6225,622,3,128.44
10722,2200,739,3,72.38
10723,4906,614,4,104.45
10724,7896,356,2,112.23
10725,403,745,3,43.66
10726,7441,860,3,73.25
10727,4661,175,5,25.73
10728,6657,499,2,126.24
10729,4666,624,5,110.42
10730,1964,808,2,65.57
10731,4408,803,4,146.47
10732,9277,399,1,77.39
10733,6632,192,2,24.18
10734,3942,304,5,12.67
10735,9133,743,4,97.91
10736,8674,572,5,134.53
10737,2964,647,3,46.54
10738,3171,814,4,108.95
10739,5974,868,5,144.69
10740,9163,357,5,35.37
10741,5135,708,5,24.67
10742,9304,30,3,49.56
10743,7886,811,5,96.63
10744,5417,794,1,78.27
10745,7006,284,3,144.45
10746,8620,336,4,83.4
10747,4836,391,2,115.95
10748,9039,504,1,86.81
10749,7074,612,4,13.58
10750,4047,668,1,74.48
10751,8874,696,3,148.45
10752,1063,25,5,131.15
10753,9687,103,2,64.96
10754,6272,318,2,22.78
10755,703,580,4,138.58
10756,6547,467,1,49.03
10757,3533,648,3,111.68
10758,6102,749,4,52.14
10759,4824,700,1,114.41
10760,4496,170,5,75.42
10761,9574,209,5,114.73
10762,6429,292,1,119.61
10763,1116,658,2,61.72
10764,1784,899,2,16.39
10765,8265,181,4,109.37
10766,6624,59,2,75.41
10767,1262,45,3,47.76
10768,4289,416,5,149.97
10769,7187,852,1,123.45
10770,8264,697,2,98.43
10771,1143,26,2,110.65
10772,65,301,4,19.43
10773,1919,131,3,50.14
10774,5086,933,2,16.29
10775,5644,572,1,143.88
10776,7130,842,5,141.85
10777,6235,221,5,147.82
10778,3405,182,3,41.85
10779,9771,669,3,119.89
10780,7053,8,5,73.0
10781,3855,64,1,66.34
10782,9084,9,4,16.27
10783,5766,231,1,20.83
10784,6214,357,2,99.53
10785,4315,919,3,67.45
10786,3486,475,5,89.12
10787,7571,304,4,146.91
10788,7101,382,3,33.42
10789,5644,13,2,93.93
10790,5112,785,3,85.13
10791,5557,345,5,74.8
10792,3760,939,5,22.4
10793,7074,262,4,66.48
10794,3182,696,3,87.05
10795,6879,467,4,83.47
10796,5110,941,5,44.56
10797,6659,728,5,96.67
10798,6972,851,4,78.04
10799,1127,620,2,26.87
10800,95,429,4,78.63
10801,4320,15,5,136.83
10802,7915,640,2,132.33
10803,3021,832,3,69.55
10804,8930,164,4,144.76
10805,9250,222,3,106.99
10806,9752,341,3,81.92
10807,2783,557,4,75.55
10808,1683,424,4,120.15
10809,7531,589,5,134.36
10810,3145,226,3,10.19
10811,7256,119,5,98.86
10812,9490,41,3,53.55
10813,8052,101,2,85.99
10814,3076,154,4,132.78
10815,1337,282,5,14.53
10816,3148,959,2,11.29
10817,2864,606,4,142.22
10818,2316,324,1,54.09
10819,7372,616,4,61.18
10820,6254,996,2,23.44
10821,4739,453,1,124.18
10822,8866,5,1,37.9
10823,6972,46,3,78.57
10824,9101,473,1,31.47
10825,7992,771,4,132.68
10826,2852,135,1,110.56
10827,2686,328,1,80.92
10828,9397,461,3,133.15
10829,4513,111,3,118.46
10830,6267,424,2,55.08
10831,4685,595,3,118.21
10832,5054,331,1,43.56
10833,7496,932,5,31.07
10834,3551,91,2,23.21
10835,7208,947,1,63.94
10836,1735,66,1,41.26
10837,8911,247,1,35.3
10838,3278,293,5,140.73
10839,8022,822,1,10.75
10840,4353,112,4,83.73
10841,2778,15,4,36.95
10842,1677,731,3,126.82
10843,4083,611,1,8.53
10844,4852,454,2,139.02
10845,9951,792,3,25.37
10846,7780,275,3,72.87
10847,7649,287,3,31.17
10848,3516,621,3,136.02
10849,1231,765,4,82.93
10850,795,665,3,30.61
10851,2144,998,4,130.03
10852,9491,296,3,122.37
10853,9728,376,2,122.66
10854,3313,347,1,101.05
10855,3497,484,5,69.22
10856,3060,156,4,77.86
10857,522,552,3,77.25
10858,8194,871,2,59.2
10859,7460,392,1,145.02
10860,5759,83,5,26.27
10861,8871,489,2,17.5
10862,3742,192,1,88.17
10863,3183,309,2,96.82
10864,6627,662,4,65.25
10865,5225,458,3,66.04
10866,8184,199,2,24.24
10867,6682,157,5,110.74
10868,6763,977,2,117.32
10869,9916,353,1,134.6
10870,3508,12,4,77.05
10871,5853,997,3,82.51
10872,8671,411,2,93.29
10873,1782,454,4,144.91
10874,1498,229,2,118.35
10875,9283,955,2,45.71
10876,785,847,3,59.84
10877,385,588,3,86.49
10878,5566,111,4,12.66
10879,2580,973,1,28.88
10880,8492,15,1,87.89
10881,3420,563,3,120.96
10882,4948,932,3,54.7
10883,8055,625,5,62.14
10884,8649,834,1,113.66
10885,4164,622,1,75.51
10886,9059,539,3,17.73
10887,3350,601,1,39.29
10888,23,167,2,60.31
10889,7295,678,1,46.43
10890,3100,717,1,111.39
10891,2246,570,4,19.41
10892,985,493,1,79.79
10893,8618,17,3,24.19
10894,6630,585,2,107.02
10895,1206,579,3,118.92
10896,5967,605,1,79.49
10897,8101,213,3,86.55
10898,5116,517,1,51.03
10899,6002,396,4,43.06
10900,6533,670,5,80.32
10901,5067,957,3,89.75
10902,5834,537,2,142.5
10903,6866,477,3,76.43
10904,7648,747,5,138.33
10905,5665,641,4,46.91
10906,210,840,5,13.19
10907,2977,145,5,11.67
10908,3491,120,2,67.43
10909,9328,742,2,11.62
10910,2369,430,1,57.42
10911,6058,236,1,9.21
10912,6857,950,3,32.36
10913,7665,180,1,64.78
10914,4820,472,4,57.37
10915,9029,551,3,61.62
10916,9969,931,2,144.75
10917,8441,533,5,139.39
10918,3974,936,1,133.76
10919,8583,697,2,53.28
10920,4086,481,5,120.35
10921,197,438,4,72.07
10922,5962,38,5,125.03
10923,12,279,3,79.69
10924,7502,765,1,115.28
10925,7721,662,2,123.3
10926,8908,327,3,12.92
10927,4200,382,3,125.56
10928,1560,886,4,21.52
10929,3508,878,4,63.13
10930,7134,861,4,78.29
10931,33,779,5,86.61
10932,7969,863,3,32.76
10933,4508,277,1,66.55
10934,6519,165,5,121.57
10935,8315,372,2,133.64
10936,3387,782,5,59.44
10937,1882,344,4,18.48
10938,768,621,4,83.84
10939,1973,514,5,45.4
10940,2115,812,1,65.51
10941,7599,389,5,52.1
10942,7073,276,3,107.64
10943,4149,508,2,101.27
10944,1202,440,4,54.66
10945,5456,8,3,146.49
10946,3527,148,2,142.81
10947,5843,441,5,45.75
10948,8055,831,3,76.55
10949,8320,691,5,126.15
10950,9251,745,3,38.87
10951,2327,367,5,60.67
10952,6399,250,2,142.94
10953,2695,332,1,22.32
10954,4506,260,3,96.31
10955,6019,829,5,135.59
10956,2262,150,3,60.56
10957,2893,452,3,110.73
10958,2466,287,1,117.38
10959,5503,993,1,96.47
10960,5654,442,4,121.78
10961,7939,730,1,118.86
10962,4826,424,3,57.92
10963,461,166,5,97.94
10964,6748,663,1,84.68
10965,9384,602,3,110.81
10966,8009,498,5,111.17
10967,1058,657,5,62.69
10968,1889,58,5,37.25
10969,7818,623,2,89.52
10970,190,134,5,83.85
10971,4958,450,5,40.61
10972,9223,952,4,121.13
10973,184,39,5,80.48
10974,3864,496,1,63.62
10975,9480,998,2,97.3
10976,5799,642,1,19.87
10977,2192,193,4,11.85
10978,8378,3,3,122.01
10979,9525,696,4,113.53
10980,8113,13,3,80.21
10981,2273,977,2,146.34
10982,3050,241,3,78.57
10983,4559,907,1,61.45
10984,6546,873,1,130.71
10985,392,736,2,20.64
10986,2669,817,3,80.59
10987,5093,829,1,63.72
10988,8425,4,2,119.38
10989,9380,607,1,77.22
10990,4355,3,5,53.95
10991,497,126,2,149.98
10992,9345,874,3,10.63
10993,8820,232,4,102.13
10994,6844,979,3,123.81
10995,6211,490,3,31.88
10996,916,317,4,40.41
10997,2291,838,4,64.82
10998,7366,471,4,146.84
10999,9748,806,4,34.85
11000,6860,216,1,16.46
11001,7207,359,4,42.31
11002,5455,577,4,88.31
11003,8339,368,4,90.57
11004,3613,745,2,135.69
11005,9057,546,5,85.6
11006,1181,932,3,17.34
11007,1772,376,5,107.24
11008,6055,63,4,78.05
11009,359,983,5,66.66
11010,4284,596,2,69.39
11011,8824,314,4,17.42
11012,7367,634,1,67.62
11013,2213,612,2,103.25
11014,5647,41,4,50.5
11015,9802,826,2,51.98
11016,4068,687,5,136.39
11017,8654,50,2,121.73
11018,2667,352,4,97.47
11019,2754,41,3,149.99
11020,3087,584,1,59.41
11021,7203,985,5,49.07
11022,3035,174,5,81.11
11023,5919,390,1,31.18
11024,1697,515,2,23.72
11025,2355,288,3,66.1
11026,7490,421,5,28.58
11027,4720,840,2,40.51
11028,3419,648,1,5.21
11029,9919,989,2,114.92
11030,3515,761,4,80.26
11031,4371,673,2,94.06
11032,9176,581,1,46.42
11033,5727,525,4,91.33
11034,5463,516,5,21.34
11035,9946,635,4,11.61
11036,5371,697,1,114.21
11037,5745,159,4,59.75
11038,2806,185,3,78.15
11039,9442,388,2,9.27
11040,5973,782,1,43.73
11041,9575,25,2,17.35
11042,9072,6,5,101.23
11043,7828,278,5,119.32
11044,6708,382,2,91.28
11045,3944,554,5,124.56
11046,7070,331,3,79.96
11047,6155,941,4,37.57
11048,8648,419,2,116.84
11049,5995,3,1,28.83
11050,8291,65,5,138.15
11051,1616,839,3,57.1
11052,6391,956,5,94.77
11053,7709,35,2,15.76
11054,2269,238,4,108.62
11055,9308,758,3,65.66
11056,9632,314,2,144.64
11057,5420,411,1,110.43
11058,3343,213,2,128.04
11059,7627,293,2,147.71
11060,7366,791,5,43.74
11061,2111,940,4,61.69
11062,2813,804,4,115.17
11063,2468,36,1,62.38
11064,94,232,2,27.21
11065,2318,148,4,138.64
11066,2626,1,4,25.56
11067,3706,23,5,75.17
11068,3191,86,1,72.07
11069,2822,738,3,34.24
11070,4001,136,2,72.46
11071,4679,857,1,39.95
11072,7247,153,4,91.35
11073,82,505,3,79.44
11074,7585,843,2,60.84
11075,175,580,5,73.16
11076,2863,599,5,98.21
11077,3721,858,5,89.55
11078,1611,371,5,117.08
11079,3309,220,1,125.18
11080,6268,915,1,24.22
11081,2283,234,2,15.43
11082,4947,397,4,53.79
11083,3728,530,3,108.01
11084,9053,669,5,51.41
11085,6649,797,2,48.22
11086,1155,628,2,83.18
11087,5274,86,3,11.26
11088,6383,190,3,58.4
11089,4676,932,3,58.82
11090,1492,117,1,65.96
11091,1579,224,3,146.26
11092,9597,699,5,8.02
11093,3263,576,3,82.61
11094,5319,561,3,94.37
11095,8571,153,2,108.47
11096,1083,731,3,21.84
11097,7926,184,5,60.12
11098,6309,402,4,63.8
11099,6366,490,4,31.92
11100,9084,526,1,139.24
11101,3251,213,4,71.33
11102,6509,678,2,107.1
11103,3977,935,5,23.37
11104,6724,345,4,84.24
11105,2263,320,1,131.89
11106,7583,361,2,82.35
11107,6833,298,1,98.67
11108,4901,593,1,127.85
11109,4404,445,2,130.03
11110,556,354,2,14.25
11111,6013,790,5,97.89
11112,8448,505,5,114.8
11113,3506,574,1,37.71
11114,4175,235,2,52.64
11115,877,229,4,71.58
11116,6122,243,4,50.98
11117,2453,603,4,53.79
11118,8528,995,5,22.42
11119,7941,22,1,115.44
11120,1706,67,1,36.04
11121,6582,989,2,117.27
11122,8919,855,5,104.29
11123,8382,257,2,22.38
11124,9513,779,2,68.32
11125,7948,643,2,78.0
11126,3418,203,3,39.67
11127,3000,456,3,138.13
11128,8027,180,2,102.66
11129,9955,10,5,10.52
11130,6058,345,3,124.24
11131,3585,118,1,83.69
11132,6812,372,3,70.66
11133,4650,522,5,45.26
11134,9428,622,2,124.04
11135,147,653,5,149.05
11136,9183,722,5,45.21
11137,2720,229,5,14.72
11138,4507,973,2,32.0
11139,437,962,2,101.22
11140,8351,422,5,68.6
11141,4660,415,2,73.29
11142,7508,480,1,127.58
11143,8064,601,4,115.35
11144,5028,195,4,41.59
11145,1782,596,1,112.69
11146,4986,594,2,126.08
11147,1904,143,1,69.77
11148,1483,931,1,88.36
11149,496,158,3,46.32
11150,3118,423,2,51.1
11151,883,249,2,12.35
11152,226,924,5,62.0
11153,498,806,2,64.48
11154,4863,956,5,74.54
11155,8832,257,1,117.71
11156,4241,445,1,126.47
11157,7986,368,1,67.54
11158,6566,36,1,140.73
11159,6657,104,1,128.84
11160,6086,975,1,59.43
11161,2636,670,1,101.6
11162,3621,243,4,111.11
11163,3356,683,2,106.71
11164,5810,931,2,105.68
11165,6570,820,3,125.45
11166,6425,260,1,110.35
11167,9524,602,5,82.45
11168,8996,334,4,93.77
11169,5015,6,1,149.85
11170,5502,366,2,27.3
11171,3999,866,1,27.26
11172,7670,572,4,10.83
11173,5209,899,3,117.8
11174,1274,281,2,71.22
11175,7893,179,3,129.87
11176,4144,812,4,132.79
11177,110,693,3,116.7
11178,7244,94,1,124.73
11179,1947,317,4,102.15
11180,4373,498,3,9.25
11181,8476,727,3,25.06
11182,6836,978,2,74.29
11183,4542,116,3,130.62
11184,6106,997,5,104.44
11185,1860,170,4,21.7
11186,4367,387,4,27.56
11187,8571,326,4,12.62
11188,4088,644,3,31.31
11189,1973,462,3,16.44
11190,6080,759,5,141.71
11191,7831,60,2,119.3
11192,8875,301,4,38.74
11193,9297,554,4,18.92
11194,5711,71,3,43.61
11195,5974,91,5,135.56
11196,7980,972,2,142.81
11197,6437,775,4,49.74
11198,224,509,4,59.82
11199,338,466,3,53.93
11200,8939,700,3,27.44
11201,8953,854,4,72.49
11202,3811,242,5,67.38
11203,6349,817,3,26.02
11204,2010,938,3,9.09
11205,1563,32,4,118.84
11206,8495,542,2,149.83
11207,830,109,5,145.35
11208,6512,26,3,111.77
11209,7551,844,1,100.99
11210,7450,237,2,100.7
11211,1354,27,4,82.94
11212,9943,732,2,140.34
11213,5194,317,1,100.8
11214,2250,933,2,28.3
11215,261,96,2,89.77
11216,4506,969,4,16.57
11217,179,850,5,100.69
11218,2946,117,3,67.4
11219,7958,928,4,127.89
11220,5724,50,5,73.55
11221,3049,704,1,126.5
11222,9703,344,5,89.74
11223,3520,149,3,68.49
11224,6330,414,2,83.17
11225,3641,439,3,25.74
11226,8870,349,2,131.32
11227,1639,728,3,137.02
11228,1514,685,4,89.77
11229,5752,89,2,23.9
11230,8588,659,2,33.4
11231,6026,428,4,126.42
11232,4380,846,1,39.2
11233,9888,840,1,107.45
11234,176,429,3,27.64
11235,4482,933,2,41.97
11236,8217,887,4,90.28
11237,5313,690,3,108.91
11238,5898,593,4,21.98
11239,1208,931,3,100.36
11240,8456,944,3,143.71
11241,9256,168,2,8.87
11242,6071,798,5,79.49
11243,4772,881,4,47.85
11244,479,663,2,146.17
11245,1678,347,5,40.74
11246,8899,678,3,109.11
11247,9417,634,5,119.76
11248,8659,529,1,108.34
11249,6952,243,5,53.86
11250,7122,66,3,120.02
11251,5308,972,3,93.36
11252,9369,355,5,114.76
11253,8068,704,2,128.66
11254,5612,220,3,31.04
11255,3493,829,5,30.8
11256,1696,204,1,59.88
11257,5865,145,1,127.58
11258,7180,446,1,32.27
11259,5807,469,3,134.42
11260,9804,703,4,17.52
11261,2508,826,2,78.9
11262,9112,513,1,95.74
11263,9983,235,2,118.0
11264,3575,211,1,41.58
11265,7815,324,2,58.28
11266,7229,493,5,46.72
11267,3548,815,5,38.23
11268,8242,780,3,79.54
11269,3065,599,3,96.44
11270,5004,417,3,63.18
11271,4140,963,2,83.8
11272,1726,686,4,26.36
11273,4586,699,2,131.81
11274,6202,200,4,62.52
11275,1101,429,3,134.48
11276,8592,58,4,126.72
11277,1503,813,3,26.14
11278,9671,840,3,53.06
11279,1458,923,2,112.72
11280,6141,439,2,85.36
11281,162,281,4,93.11
11282,1848,141,3,134.67
11283,848,213,5,80.67
11284,80,123,2,34.65
11285,8917,260,2,142.46
11286,8257,31,2,50.49
11287,5341,691,1,144.56
11288,1389,433,2,46.68
11289,2090,1,2,98.07
11290,1532,306,3,72.24
11291,1539,347,2,138.05
11292,1872,270,5,125.33
11293,8413,708,3,38.08
11294,8920,101,5,53.41
11295,3325,455,1,128.28
11296,4389,441,2,97.3
11297,2508,806,1,19.18
11298,846,790,5,118.02
11299,1205,58,5,65.19
11300,9632,38,4,37.6
11301,7041,176,1,109.66
11302,753,581,5,99.11
11303,9532,946,2,12.29
11304,8050,513,4,36.43
11305,2621,104,4,115.15
11306,1687,627,1,71.73
11307,4191,310,5,43.92
11308,8311,591,1,108.6
11309,9962,362,4,32.36
11310,7285,67,4,138.93
11311,4388,343,4,21.89
11312,4072,473,3,43.14
11313,4967,934,1,53.67
11314,3361,277,4,12.72
11315,9442,1,1,110.99
11316,7828,756,4,53.68
11317,4566,400,1,72.83
11318,406,927,2,109.35
11319,4098,212,1,63.32
11320,7358,882,5,134.76
11321,6155,10,3,113.67
11322,9690,386,5,80.42
11323,4685,255,4,117.44
11324,5087,733,5,130.31
11325,4969,69,2,88.51
11326,6223,218,3,72.27
11327,1962,944,1,11.68
11328,218,903,3,117.04
11329,1954,147,2,58.71
11330,1261,636,4,77.31
11331,7800,139,4,66.54
11332,8389,970,3,131.94
11333,7249,643,4,23.12
11334,9783,606,1,139.16
11335,9757,252,2,42.53
11336,1306,496,2,16.02
11337,6888,158,2,61.75
11338,9681,123,5,133.19
11339,388,107,5,133.89
11340,6865,410,5,44.87
11341,6865,35,2,86.07
11342,7721,110,2,43.08
11343,640,699,3,100.64
11344,5286,104,5,27.41
11345,6650,61,1,82.65
11346,3267,49,1,128.74
11347,5227,466,2,93.6
11348,9575,240,5,95.75
11349,2562,570,3,70.59
11350,6212,258,4,39.69
11351,1925,85,2,68.97
11352,9796,5,4,79.95
11353,5669,900,2,87.54
11354,3997,37,3,57.89
11355,900,426,5,28.55
11356,6076,160,4,58.9
11357,5586,659,4,74.99
11358,62,338,5,135.49
11359,2883,456,4,20.23
11360,914,431,3,60.26
11361,5822,822,4,72.72
11362,4588,847,3,119.71
11363,9502,597,4,114.63
11364,4772,43,1,129.28
11365,4908,395,3,147.33
11366,4047,278,1,59.69
11367,6003,835,5,143.86
11368,500,364,1,64.64
11369,8451,551,3,90.64
11370,806,712,2,124.3
11371,6636,541,4,108.55
11372,6425,623,4,91.85
11373,6673,903,3,60.2
11374,7030,361,4,9.11
11375,2990,104,1,94.05
11376,6831,126,1,33.52
11377,3881,142,3,67.01
11378,9282,875,2,48.22
11379,8754,876,4,71.78
11380,3014,201,3,17.21
11381,9804,903,4,131.2
11382,1851,548,5,15.19
11383,4753,552,1,80.43
11384,6974,480,3,43.01
11385,8853,158,5,10.75
11386,3722,171,2,88.14
11387,2659,538,3,72.1
11388,9587,595,5,109.56
11389,6199,857,4,137.33
11390,7290,275,5,41.58
11391,2916,689,1,53.47
11392,21,986,3,84.47
11393,5680,849,1,111.13
11394,7272,809,5,82.26
11395,3590,941,4,26.46
11396,6798,128,3,9.95
11397,9110,744,1,54.54
11398,1050,239,5,49.47
11399,1003,755,3,15.56
11400,4917,618,1,57.05
11401,6992,661,4,45.67
11402,7954,361,3,85.9
11403,5399,95,3,74.45
11404,6083,776,2,82.64
11405,6256,397,1,133.88
11406,451,902,5,108.93
11407,363,17,1,8.1
11408,1384,592,5,56.42
11409,6944,387,5,74.64
11410,8121,695,5,36.18
11411,6460,713,3,122.43
11412,4881,296,5,52.59
11413,9319,435,3,58.76
11414,2079,618,1,146.27
11415,2743,138,1,139.07
11416,3230,476,5,61.46
11417,9839,397,1,133.7
11418,7175,551,3,111.13
11419,3480,871,3,141.31
11420,8963,414,1,136.16
11421,5261,913,1,44.3
11422,7148,50,2,107.29
11423,5342,117,1,5.71
11424,259,828,2,142.07
11425,9214,91,5,104.95
11426,29,874,5,39.07
11427,2040,159,4,50.82
11428,6724,247,5,15.38
11429,6421,202,2,91.47
11430,6259,987,1,69.43
11431,4247,925,2,73.84
11432,5211,796,5,122.05
11433,5225,229,3,29.35
11434,3612,283,4,65.14
11435,351,323,2,43.21
11436,1402,403,1,67.02
11437,176,278,4,58.46
11438,5187,936,5,45.73
11439,4743,580,1,27.59
11440,7715,413,1,85.36
11441,5106,982,3,60.42
11442,3125,166,1,52.84
11443,4114,864,4,118.3
11444,7277,788,4,22.28
11445,3715,148,2,29.76
11446,9177,217,1,51.26
11447,1593,278,2,95.18
11448,2971,31,3,58.48
11449,6469,629,5,7.36
11450,7595,484,5,111.09
11451,8739,64,1,23.12
11452,6782,340,2,52.07
11453,5518,99,1,98.0
11454,1643,178,2,58.38
11455,7873,457,4,114.77
11456,367,488,1,144.55
11457,5736,801,4,140.53
11458,736,462,4,52.94
11459,6628,105,3,141.78
11460,458,127,4,16.17
11461,6416,37,2,96.36
11462,3097,844,3,79.15
11463,5063,64,2,106.29
11464,4283,342,3,137.32
11465,5262,929,3,82.59
11466,3610,475,4,98.41
11467,7122,4,3,20.68
11468,361,497,2,91.29
11469,7640,696,3,122.06
11470,2925,532,2,49.02
11471,4030,640,5,70.84
11472,4882,551,4,81.54
11473,506,164,1,98.31
11474,5652,662,4,95.86
11475,7404,154,1,124.06
11476,5630,891,3,12.33
11477,6421,135,2,109.42
11478,3073,731,2,118.01
11479,9371,212,3,131.63
11480,6804,536,3,107.3
11481,790,450,2,97.76
11482,3277,20,3,143.71
11483,2878,205,5,50.17
11484,9594,983,2,77.71
11485,8017,572,4,32.97
11486,4093,779,4,141.17
11487,2994,228,2,125.96
11488,247,416,3,23.1
11489,7153,411,3,42.97
11490,5812,232,2,13.47
11491,5147,866,3,31.86
11492,863,436,5,39.71
11493,4078,256,2,110.53
11494,2672,869,1,59.71
11495,2741,60,4,80.88
11496,2504,638,5,7.45
11497,2717,576,4,19.33
11498,5159,367,4,124.57
11499,2434,501,5,64.87
11500,4707,189,3,31.21
11501,134,44,2,19.09
11502,1599,354,3,108.47
11503,6956,392,3,136.67
11504,9182,77,2,75.04
11505,7257,812,4,16.31
11506,568,566,2,90.99
11507,3334,892,5,109.55
11508,3406,548,1,124.33
11509,4334,333,5,106.64
11510,1999,711,2,111.52
11511,403,572,4,13.47
11512,1572,320,3,81.11
11513,6923,782,4,73.93
11514,6641,252,1,79.65
11515,5089,746,3,144.06
11516,7082,727,3,105.35
11517,8103,756,4,131.44
11518,4499,488,4,118.27
11519,2143,501,1,65.91
11520,3720,223,1,37.93
11521,6271,337,4,122.05
11522,4129,323,3,105.53
11523,8179,822,4,53.28
11524,3783,986,2,59.99
11525,5736,726,2,103.55
11526,7445,383,3,50.77
11527,7072,931,5,119.53
11528,4192,871,3,94.07
11529,3952,139,2,108.59
11530,8819,186,5,69.93
11531,3989,334,2,10.37
11532,1487,897,3,97.39
11533,4439,992,5,129.85
11534,2123,504,5,6.69
11535,2039,175,1,81.88
11536,7148,40,2,127.56
11537,7215,419,3,102.26
11538,8944,591,5,38.45
11539,5251,774,2,35.46
11540,283,199,4,39.01
11541,9041,952,3,121.66
11542,4148,539,3,145.13
11543,4555,102,2,33.1
11544,3109,381,3,8.42
11545,8567,649,4,82.73
11546,8066,787,5,9.16
11547,1945,496,3,70.53
11548,2892,486,3,31.25
11549,2462,625,5,95.63
11550,8481,980,4,74.1
11551,3626,829,1,82.86
11552,9063,314,1,136.51
11553,6854,926,2,50.16
11554,1667,279,4,77.61
11555,5507,460,1,93.82
11556,4124,568,2,20.25
11557,1061,592,2,130.14
11558,3943,121,2,40.03
11559,6552,437,5,25.98
11560,150,67,5,30.69
11561,8585,637,3,123.62
11562,6761,500,4,100.35
11563,1956,612,1,102.99
11564,3907,848,2,31.8
11565,5190,539,1,27.7
11566,6573,500,3,97.88
11567,126,149,5,122.89
11568,2829,809,2,92.21
11569,1644,437,4,78.02
