order_id,user_id,order_date,total_amount,status
4549,4072,2024-04-11,179.42,Shipped
4550,3361,2024-04-13,79.9,Cancelled
4551,770,2024-09-29,246.86,Pending
4552,4609,2024-10-16,270.78,Pending
4553,4067,2024-07-11,254.02,Shipped
4554,3707,2025-01-24,260.6,Cancelled
4555,1814,2024-09-19,484.78,Delivered
4556,1812,2024-05-19,41.3,Delivered
4557,4629,2024-03-26,326.13,Delivered
4558,1254,2024-12-09,26.38,Shipped
4559,3187,2024-09-12,297.27,Pending
4560,2005,2024-12-04,109.46,Cancelled
4561,4825,2024-10-11,310.45,Shipped
4562,3091,2024-04-04,450.83,Delivered
4563,785,2024-04-06,22.36,Shipped
4564,4747,2024-11-27,172.23,Delivered
4565,2510,2024-06-16,482.93,Delivered
4566,2297,2024-08-12,113.62,Shipped
4567,4688,2025-01-28,178.52,Pending
4568,1716,2024-03-27,24.21,Pending
4569,4699,2024-02-18,248.37,Shipped
4570,4958,2025-01-03,461.81,Shipped
4571,3076,2024-02-10,59.86,Delivered
4572,2513,2024-07-08,423.45,Shipped
4573,3732,2025-01-10,70.03,Pending
4574,1928,2024-08-05,402.38,Cancelled
4575,4611,2024-08-08,398.38,Cancelled
4576,4175,2024-12-24,26.32,Cancelled
4577,3481,2024-04-30,212.17,Pending
4578,3820,2024-11-16,114.6,Cancelled
4579,14,2024-10-26,267.9,Pending
4580,1358,2024-05-12,356.8,Cancelled
4581,2894,2024-08-21,156.73,Delivered
4582,1250,2025-01-18,90.95,Shipped
4583,4995,2024-08-21,35.88,Shipped
4584,3076,2024-09-07,142.56,Pending
4585,1918,2024-08-05,399.99,Cancelled
4586,1150,2024-06-16,371.63,Pending
4587,4902,2025-01-20,26.45,Shipped
4588,2601,2024-09-16,213.55,Delivered
4589,3551,2024-05-05,358.26,Delivered
4590,25,2024-06-02,347.11,Cancelled
4591,1314,2024-09-14,79.35,Shipped
4592,1986,2024-12-06,406.89,Shipped
4593,2126,2024-08-11,263.05,Delivered
4594,4464,2024-09-24,291.31,Cancelled
4595,356,2024-06-07,238.45,Pending
4596,2493,2024-10-05,493.01,Shipped
4597,839,2024-11-29,477.83,Cancelled
4598,3585,2024-04-25,265.53,Delivered
4599,4487,2024-12-08,232.24,Delivered
4600,359,2025-01-18,411.78,Cancelled
4601,1514,2024-05-14,214.77,Delivered
4602,3022,2024-12-16,344.35,Pending
4603,4682,2024-04-02,471.49,Delivered
4604,1501,2024-12-11,34.27,Delivered
4605,1764,2024-12-26,457.25,Pending
4606,1190,2025-01-31,129.45,Shipped
4607,4622,2024-02-12,291.52,Pending
4608,704,2024-06-02,239.63,Pending
4609,2145,2024-10-25,249.5,Pending
4610,4780,2024-11-06,393.54,Pending
4611,4093,2024-04-18,319.76,Shipped
4612,4200,2024-11-04,146.36,Cancelled
4613,4173,2024-03-02,137.26,Delivered
4614,864,2024-03-12,270.84,Delivered
4615,787,2024-04-24,285.31,Cancelled
4616,3454,2024-10-16,488.89,Delivered
4617,2664,2024-07-12,77.7,Cancelled
4618,2404,2024-03-26,202.53,Cancelled
4619,1902,2025-02-07,336.13,Cancelled
4620,6,2024-09-07,408.72,Pending
4621,2417,2024-07-29,134.12,Cancelled
4622,2296,2024-11-04,361.56,Delivered
4623,1059,2024-03-21,459.25,Delivered
4624,4446,2024-04-04,105.15,Pending
4625,1425,2024-08-30,173.23,Cancelled
4626,1445,2024-12-13,120.12,Pending
4627,92,2024-10-25,115.19,Shipped
4628,1694,2024-09-29,410.25,Cancelled
4629,2198,2024-07-15,263.41,Cancelled
4630,2874,2025-02-03,160.86,Shipped
4631,3997,2024-10-31,167.31,Pending
4632,1239,2024-04-14,229.98,Delivered
4633,4557,2024-06-29,196.68,Delivered
4634,4487,2024-10-26,202.97,Delivered
4635,3832,2024-03-18,317.52,Cancelled
4636,2028,2024-04-17,49.82,Pending
4637,4138,2024-02-22,28.18,Cancelled
4638,4300,2024-12-05,184.05,Cancelled
4639,2145,2024-10-17,403.01,Shipped
4640,2488,2024-05-08,438.69,Delivered
4641,4632,2025-01-18,334.87,Pending
4642,3369,2024-08-01,320.32,Cancelled
4643,4645,2024-02-19,201.63,Pending
4644,2285,2024-07-20,180.76,Shipped
4645,3528,2025-01-24,23.21,Shipped
4646,1485,2024-10-04,330.01,Cancelled
4647,1467,2024-12-15,291.4,Delivered
4648,2268,2025-01-31,197.63,Pending
4649,3365,2024-05-29,442.76,Cancelled
4650,1411,2025-01-05,415.63,Cancelled
4651,2040,2024-07-06,153.01,Delivered
4652,1308,2025-01-21,233.24,Delivered
4653,2690,2024-10-16,226.75,Cancelled
4654,409,2024-05-22,456.77,Shipped
4655,645,2024-08-28,355.59,Shipped
4656,4333,2024-09-02,208.51,Shipped
4657,2905,2024-02-15,421.81,Shipped
4658,4448,2024-07-07,153.32,Pending
4659,1995,2024-05-27,451.41,Shipped
4660,1741,2024-12-09,47.6,Delivered
4661,1219,2024-04-09,207.12,Shipped
4662,2253,2024-12-19,63.63,Shipped
4663,1307,2024-03-28,426.65,Pending
4664,1409,2024-10-13,46.02,Pending
4665,4793,2024-07-05,224.28,Pending
4666,3877,2024-03-08,462.67,Cancelled
4667,259,2024-05-12,306.67,Delivered
4668,1131,2024-12-15,312.48,Delivered
4669,4175,2024-09-03,182.16,Shipped
4670,1923,2024-05-18,93.77,Shipped
4671,1321,2024-03-17,23.88,Cancelled
4672,122,2024-04-01,257.42,Pending
4673,2934,2024-11-14,124.92,Cancelled
4674,1527,2025-02-07,112.81,Pending
4675,4975,2024-05-31,391.67,Delivered
4676,3705,2024-07-03,347.18,Delivered
4677,3832,2024-04-27,333.32,Shipped
4678,2038,2024-05-11,257.96,Pending
4679,3689,2024-11-06,271.62,Pending
4680,3217,2024-11-02,490.14,Delivered
4681,4167,2024-08-20,117.64,Cancelled
4682,1886,2024-11-12,210.09,Cancelled
4683,51,2024-04-27,85.68,Pending
4684,1094,2024-09-10,99.74,Shipped
4685,4035,2024-06-13,135.45,Pending
4686,1741,2024-07-29,103.28,Cancelled
4687,3760,2024-10-03,245.62,Pending
4688,847,2024-06-11,207.01,Shipped
4689,4151,2024-11-24,64.65,Shipped
4690,2780,2024-12-03,35.81,Shipped
4691,1418,2024-06-21,416.44,Delivered
4692,670,2024-07-29,127.61,Shipped
4693,1524,2024-12-04,71.96,Delivered
4694,3991,2024-09-03,159.82,Shipped
4695,475,2024-09-23,393.64,Delivered
4696,1223,2024-08-26,352.69,Shipped
4697,3520,2024-12-31,165.36,Delivered
4698,1213,2024-06-06,487.4,Cancelled
4699,3674,2024-03-16,81.11,Cancelled
4700,4535,2024-05-29,98.76,Pending
4701,4769,2024-10-19,169.72,Shipped
4702,174,2024-10-24,37.54,Pending
4703,1211,2024-03-04,298.62,Pending
4704,3244,2024-09-17,475.83,Pending
4705,2726,2024-10-18,187.84,Shipped
4706,158,2024-05-01,20.52,Delivered
4707,3987,2024-06-15,490.97,Cancelled
4708,2005,2024-03-08,489.97,Delivered
4709,340,2024-02-13,159.72,Pending
4710,1309,2024-04-04,464.89,Delivered
4711,605,2024-10-25,290.64,Delivered
4712,782,2024-07-04,226.8,Shipped
4713,2971,2024-10-14,41.02,Pending
4714,401,2025-01-20,33.04,Shipped
4715,2964,2024-12-08,261.12,Cancelled
4716,1683,2024-12-18,425.45,Cancelled
4717,2800,2024-03-22,50.98,Cancelled
4718,1882,2024-11-21,366.35,Shipped
4719,2418,2024-10-08,124.75,Delivered
4720,3454,2024-02-21,349.94,Cancelled
4721,1453,2024-07-09,365.25,Cancelled
4722,1635,2024-10-27,17.77,Cancelled
4723,3002,2024-11-21,39.88,Delivered
4724,4046,2024-06-30,14.82,Delivered
4725,1862,2024-09-07,316.68,Pending
4726,2339,2024-04-06,295.53,Delivered
4727,3886,2024-08-07,278.69,Delivered
4728,3510,2024-10-25,139.95,Pending
4729,4375,2024-12-02,354.28,Cancelled
4730,2837,2024-10-25,414.92,Delivered
4731,1149,2024-07-05,15.33,Cancelled
4732,307,2025-01-02,206.56,Pending
4733,2872,2024-04-06,92.2,Pending
4734,314,2025-01-18,32.24,Delivered
4735,4400,2024-03-13,475.12,Delivered
4736,2370,2024-10-04,192.51,Cancelled
4737,3713,2024-04-17,289.37,Pending
4738,2152,2024-09-15,80.11,Shipped
4739,2175,2024-04-10,36.66,Delivered
4740,2957,2024-08-06,456.15,Delivered
4741,3167,2024-04-04,146.7,Pending
4742,4355,2024-08-06,399.27,Cancelled
4743,4459,2024-05-27,199.71,Cancelled
4744,2065,2025-01-31,323.94,Pending
4745,559,2024-02-19,464.49,Pending
4746,171,2024-06-14,490.29,Delivered
4747,2217,2024-12-02,402.46,Cancelled
4748,1977,2024-09-12,99.92,Delivered
4749,301,2024-11-27,76.2,Pending
4750,3114,2024-11-18,486.76,Shipped
4751,1615,2024-12-31,365.45,Shipped
4752,4757,2024-08-17,18.73,Cancelled
4753,3557,2024-04-17,173.28,Pending
4754,1340,2024-10-14,163.09,Pending
4755,982,2024-02-28,352.7,Pending
4756,2657,2024-11-20,129.38,Cancelled
4757,2293,2024-08-16,218.73,Shipped
4758,1687,2024-12-30,106.97,Delivered
4759,2066,2024-09-26,168.3,Pending
4760,1300,2024-08-09,319.48,Pending
4761,3970,2024-09-11,98.35,Shipped
4762,4930,2024-06-30,451.26,Pending
4763,2694,2024-09-13,272.86,Cancelled
4764,3897,2024-03-29,15.29,Cancelled
4765,1338,2024-03-07,448.7,Pending
4766,1567,2024-09-22,355.72,Shipped
4767,3173,2024-06-17,244.79,Pending
4768,4758,2024-08-28,359.0,Delivered
4769,4329,2024-05-10,495.5,Delivered
4770,4388,2024-10-13,198.12,Shipped
4771,1727,2024-11-23,263.01,Pending
4772,1523,2024-11-28,198.85,Pending
4773,4287,2024-12-09,328.65,Pending
4774,27,2025-02-08,12.62,Shipped
4775,4135,2025-02-04,424.63,Pending
4776,3424,2024-12-30,231.51,Cancelled
4777,267,2024-04-19,194.91,Pending
4778,1079,2024-09-18,160.22,Delivered
4779,3711,2024-11-23,106.79,Cancelled
4780,4397,2024-02-14,266.19,Pending
4781,133,2024-12-16,401.68,Cancelled
4782,167,2024-09-22,51.41,Delivered
4783,4193,2025-01-31,459.22,Pending
4784,1473,2024-04-18,324.99,Shipped
4785,2412,2024-06-21,490.44,Pending
4786,1303,2024-05-24,159.12,Delivered
4787,4100,2024-03-04,312.67,Delivered
4788,1165,2025-02-03,262.37,Pending
4789,4388,2024-07-15,236.33,Cancelled
4790,4930,2024-02-28,206.3,Cancelled
4791,4032,2024-08-10,177.09,Cancelled
4792,2534,2024-08-21,219.99,Shipped
4793,4092,2024-03-12,456.03,Shipped
4794,481,2024-03-08,160.99,Delivered
4795,1344,2024-10-14,433.51,Cancelled
4796,833,2024-05-08,337.13,Pending
4797,2178,2024-06-24,295.67,Cancelled
4798,4271,2025-01-20,203.32,Pending
4799,3775,2024-06-09,50.33,Shipped
4800,2877,2024-10-20,275.36,Pending
4801,4523,2024-08-10,362.22,Pending
4802,3475,2024-08-11,178.76,Pending
4803,1985,2025-02-09,331.12,Delivered
4804,4272,2024-08-31,140.83,Delivered
4805,493,2025-01-07,125.27,Shipped
4806,3721,2024-06-14,249.8,Pending
4807,2661,2024-06-16,180.33,Cancelled
4808,3588,2024-05-21,89.3,Shipped
4809,475,2024-11-10,240.73,Cancelled
4810,1828,2024-11-25,355.29,Shipped
4811,2237,2024-11-27,67.96,Delivered
4812,4018,2024-04-01,117.7,Cancelled
4813,2529,2024-05-18,411.66,Shipped
4814,4883,2024-02-27,424.78,Pending
4815,495,2024-06-04,215.34,Delivered
4816,4566,2024-07-20,299.44,Shipped
4817,2622,2025-01-31,377.96,Shipped
4818,37,2025-01-19,13.74,Pending
4819,533,2024-11-02,140.24,Cancelled
4820,578,2024-03-21,438.65,Delivered
4821,1038,2024-04-05,437.34,Cancelled
4822,1618,2024-03-18,371.22,Delivered
4823,271,2024-08-04,126.57,Cancelled
4824,3714,2024-04-13,404.61,Shipped
4825,168,2024-06-12,39.54,Pending
4826,1123,2024-03-05,378.57,Delivered
4827,461,2024-02-28,184.78,Shipped
4828,171,2024-05-14,449.28,Pending
4829,1511,2024-12-15,160.03,Shipped
4830,4759,2024-08-08,126.41,Cancelled
4831,587,2025-01-07,420.81,Pending
4832,2620,2024-09-19,131.22,Shipped
4833,3830,2024-09-30,404.74,Pending
4834,1638,2024-10-29,123.05,Shipped
4835,1200,2024-05-21,222.9,Delivered
4836,4516,2024-04-18,343.47,Shipped
4837,4669,2024-07-26,286.38,Cancelled
4838,2107,2024-05-01,10.24,Pending
4839,648,2024-12-17,376.37,Pending
4840,645,2024-06-17,416.17,Cancelled
4841,3326,2024-07-14,164.02,Shipped
4842,4313,2024-07-14,19.38,Shipped
4843,3592,2024-07-12,249.88,Shipped
4844,1811,2024-11-21,229.46,Cancelled
4845,4871,2024-05-19,451.78,Delivered
4846,3169,2024-12-06,82.09,Shipped
4847,1329,2025-02-09,440.57,Cancelled
4848,1408,2024-07-14,220.54,Cancelled
4849,4278,2024-03-02,304.66,Cancelled
4850,3255,2024-12-10,35.03,Shipped
4851,2936,2024-05-19,283.33,Cancelled
4852,2745,2024-08-13,175.73,Pending
4853,1788,2025-02-02,194.25,Cancelled
4854,256,2025-01-28,253.29,Delivered
4855,1698,2024-05-29,122.62,Cancelled
4856,1557,2024-07-27,458.83,Shipped
4857,2058,2024-04-10,26.76,Delivered
4858,4793,2024-10-01,90.47,Shipped
4859,124,2024-11-13,363.96,Pending
4860,277,2024-03-03,391.78,Pending
4861,1885,2024-10-20,236.15,Shipped
4862,4256,2024-05-08,262.44,Pending
4863,2556,2024-07-15,316.96,Delivered
4864,3092,2024-02-11,42.46,Pending
4865,4513,2024-10-26,136.0,Shipped
4866,3539,2024-10-06,242.35,Pending
4867,2307,2024-02-25,265.25,Cancelled
4868,3568,2025-01-30,413.23,Cancelled
4869,961,2024-12-27,467.91,Shipped
4870,1668,2024-04-12,217.18,Pending
4871,1599,2024-08-19,305.27,Pending
4872,1879,2024-10-09,134.19,Pending
4873,1496,2024-05-01,131.62,Shipped
4874,2157,2024-12-17,345.46,Delivered
4875,2409,2024-12-20,130.04,Delivered
4876,1241,2024-07-13,448.98,Pending
4877,3457,2024-02-24,301.5,Delivered
4878,1819,2025-02-04,73.4,Pending
4879,1849,2024-07-27,222.31,Pending
4880,3182,2024-03-03,238.65,Pending
4881,3475,2024-05-14,75.49,Pending
4882,4752,2024-07-02,432.34,Shipped
4883,332,2024-09-22,424.62,Delivered
4884,292,2024-04-18,333.86,Delivered
4885,1050,2024-11-21,476.48,Delivered
4886,1831,2024-08-06,378.6,Delivered
4887,2199,2024-11-07,321.64,Delivered
4888,2946,2024-07-01,303.43,Pending
4889,243,2024-10-28,324.08,Pending
4890,3195,2024-08-08,221.97,Pending
4891,1691,2024-04-11,80.23,Delivered
4892,296,2025-01-31,72.55,Delivered
4893,2260,2024-02-14,411.88,Pending
4894,2587,2024-11-05,208.78,Cancelled
4895,4794,2024-10-08,472.91,Delivered
4896,1530,2024-12-15,371.41,Delivered
4897,3115,2024-06-19,498.83,Delivered
4898,4795,2024-09-30,140.56,Cancelled
4899,4199,2024-05-18,361.37,Delivered
4900,311,2024-11-08,448.42,Pending
4901,740,2025-01-26,416.22,Cancelled
4902,3988,2024-11-30,473.9,Cancelled
4903,3285,2024-12-12,14.71,Delivered
4904,2257,2024-10-24,359.33,Shipped
4905,2236,2024-05-10,148.37,Delivered
4906,4515,2024-03-19,66.94,Cancelled
4907,1225,2024-12-14,499.56,Cancelled
4908,55,2024-11-27,359.81,Delivered
4909,1934,2024-04-14,77.29,Cancelled
4910,4248,2024-06-27,387.91,Delivered
4911,2900,2024-10-25,232.48,Shipped
4912,1931,2024-07-27,286.54,Pending
4913,4774,2024-09-16,245.14,Delivered
4914,4692,2025-01-16,163.78,Pending
4915,1375,2024-11-04,181.12,Shipped
4916,125,2024-06-21,52.15,Pending
4917,625,2024-10-25,242.07,Delivered
4918,2070,2024-02-15,354.99,Shipped
4919,1735,2024-03-16,152.96,Cancelled
4920,1458,2024-08-31,333.06,Pending
4921,1626,2024-05-18,85.66,Cancelled
4922,2767,2024-11-30,260.84,Shipped
4923,4910,2024-10-20,98.95,Shipped
4924,980,2024-04-27,421.25,Delivered
4925,4204,2024-11-20,393.3,Shipped
4926,1250,2024-02-16,255.4,Shipped
4927,642,2024-05-13,237.7,Shipped
4928,4373,2025-01-22,187.82,Cancelled
4929,1977,2025-01-06,275.31,Delivered
4930,3653,2024-05-31,389.89,Shipped
4931,540,2024-10-01,294.0,Shipped
4932,4788,2024-08-04,354.22,Pending
4933,2879,2024-06-30,231.43,Shipped
4934,3632,2025-01-28,114.79,Cancelled
4935,3527,2024-06-19,200.16,Cancelled
4936,1845,2024-12-20,455.96,Cancelled
4937,3814,2024-10-18,228.44,Delivered
4938,3290,2024-09-03,458.53,Shipped
4939,2279,2024-09-04,110.01,Cancelled
4940,2834,2024-06-24,269.36,Pending
4941,4854,2024-05-08,364.54,Cancelled
4942,2562,2024-08-05,354.39,Cancelled
4943,4919,2024-07-05,12.95,Delivered
4944,4681,2024-04-14,465.41,Cancelled
4945,4398,2024-06-21,161.41,Cancelled
4946,933,2024-04-16,407.77,Cancelled
4947,972,2024-02-26,44.91,Cancelled
4948,2467,2024-09-02,68.73,Shipped
4949,2604,2024-02-17,41.09,Delivered
4950,3038,2025-01-30,390.77,Cancelled
4951,4156,2024-03-06,69.32,Delivered
4952,2950,2025-01-20,283.72,Delivered
4953,2939,2024-09-22,190.96,Delivered
4954,3886,2024-09-16,79.36,Pending
4955,2203,2024-10-28,419.59,Cancelled
4956,2308,2024-07-20,233.64,Delivered
4957,1528,2025-02-02,309.15,Shipped
4958,1390,2024-11-12,282.68,Delivered
4959,1213,2024-07-15,22.42,Cancelled
4960,1862,2024-09-28,44.44,Cancelled
4961,4394,2024-07-28,152.43,Cancelled
4962,2058,2024-06-01,266.26,Pending
4963,3453,2024-10-20,391.0,Delivered
4964,4399,2024-07-08,87.64,Pending
4965,741,2024-05-04,287.71,Cancelled
4966,1966,2024-12-27,426.1,Delivered
4967,4176,2024-03-20,446.79,Delivered
4968,196,2024-09-05,196.39,Shipped
4969,3581,2024-05-10,17.17,Cancelled
4970,26,2024-10-20,497.43,Shipped
4971,772,2025-02-07,131.18,Delivered
4972,1310,2024-05-12,141.78,Shipped
4973,4092,2024-08-23,355.93,Delivered
4974,2531,2024-05-11,420.54,Cancelled
4975,1508,2024-08-30,133.37,Cancelled
4976,679,2024-10-04,376.19,Cancelled
4977,34,2025-01-20,355.98,Shipped
4978,2177,2024-05-27,99.33,Delivered
4979,3181,2024-03-20,233.46,Shipped
4980,2124,2024-08-11,347.94,Delivered
4981,542,2024-06-27,265.41,Delivered
4982,4718,2024-04-27,497.82,Shipped
4983,1520,2024-03-19,192.46,Delivered
4984,4039,2024-10-26,366.06,Shipped
4985,1148,2024-11-06,183.98,Shipped
4986,1492,2024-12-31,95.19,Pending
4987,603,2024-03-27,297.34,Pending
4988,61,2024-07-22,35.67,Pending
4989,2569,2024-08-04,58.38,Cancelled
4990,2562,2024-10-24,54.32,Shipped
4991,1789,2024-12-01,105.38,Pending
4992,2190,2024-10-22,419.65,Delivered
4993,2679,2024-07-18,267.51,Pending
4994,4252,2024-12-05,348.52,Shipped
4995,3190,2024-05-24,367.95,Shipped
4996,2409,2024-09-30,96.26,Cancelled
4997,1933,2024-11-19,160.48,Cancelled
4998,2053,2024-05-18,372.71,Pending
4999,3717,2024-03-09,153.69,Pending
5000,286,2024-12-18,38.54,Delivered
5001,1926,2024-12-08,460.93,Cancelled
5002,250,2024-05-26,436.47,Shipped
5003,2853,2025-01-01,323.82,Shipped
5004,3660,2024-05-19,22.41,Cancelled
5005,168,2024-12-05,358.74,Pending
5006,191,2024-02-24,275.21,Pending
5007,4923,2024-06-12,254.43,Cancelled
5008,1623,2024-02-16,360.64,Shipped
5009,4113,2024-09-06,238.47,Pending
5010,817,2024-03-24,260.67,Shipped
5011,1700,2024-11-06,281.68,Cancelled
5012,3688,2024-05-10,113.69,Shipped
5013,2155,2024-02-26,41.53,Cancelled
5014,3370,2024-03-13,460.96,Delivered
5015,3169,2024-12-31,197.28,Shipped
5016,3039,2024-07-01,239.45,Delivered
5017,4512,2024-03-16,394.66,Delivered
5018,3298,2024-04-18,10.27,Shipped
5019,33,2024-02-15,73.33,Cancelled
5020,1407,2024-04-09,319.24,Delivered
5021,982,2024-08-13,108.67,Delivered
5022,3021,2024-08-23,30.01,Delivered
5023,1268,2024-08-16,142.86,Pending
5024,4062,2024-03-29,455.78,Shipped
5025,1765,2025-01-12,40.57,Pending
5026,665,2024-12-26,259.58,Cancelled
5027,3374,2025-01-31,66.44,Pending
5028,4989,2024-11-27,314.81,Pending
5029,3707,2024-10-19,297.56,Pending
5030,854,2025-01-16,114.71,Pending
5031,2778,2024-05-06,418.85,Cancelled
5032,3863,2024-03-01,419.62,Delivered
5033,871,2024-10-14,193.25,Cancelled
5034,1653,2024-05-01,275.73,Delivered
5035,2873,2024-11-16,239.82,Shipped
5036,4765,2024-07-02,153.21,Delivered
5037,3954,2024-10-03,330.8,Cancelled
5038,896,2024-06-01,275.18,Shipped
5039,620,2024-12-14,42.13,Shipped
5040,809,2024-04-28,471.79,Cancelled
5041,1235,2024-10-22,168.2,Cancelled
5042,911,2024-11-28,478.83,Cancelled
5043,4093,2024-12-25,20.25,Cancelled
5044,483,2024-11-02,155.65,Delivered
5045,417,2024-07-26,222.22,Cancelled
5046,2618,2024-09-21,461.2,Shipped
5047,2135,2024-11-18,269.66,Shipped
5048,1266,2024-03-11,213.05,Shipped
5049,3114,2024-04-02,186.21,Cancelled
5050,4856,2025-01-02,100.85,Pending
5051,3748,2024-09-11,459.1,Cancelled
5052,3017,2024-04-12,359.97,Shipped
5053,564,2024-10-15,197.9,Cancelled
5054,804,2024-10-18,32.19,Pending
5055,3761,2024-06-04,125.7,Shipped
5056,1836,2024-09-23,53.53,Delivered
5057,814,2024-03-01,24.15,Delivered
5058,793,2024-11-12,146.83,Shipped
5059,4406,2024-11-03,145.03,Shipped
5060,3597,2024-10-28,38.03,Pending
5061,2384,2024-03-01,256.78,Shipped
5062,2451,2025-01-22,318.14,Delivered
5063,2330,2024-12-09,384.87,Delivered
5064,2780,2024-08-27,478.81,Shipped
5065,1567,2024-10-23,259.36,Shipped
5066,3895,2024-08-27,75.97,Pending
5067,943,2024-07-31,70.34,Delivered
5068,3907,2024-03-09,260.03,Shipped
5069,3406,2025-01-29,94.14,Pending
5070,3531,2024-05-15,208.4,Cancelled
5071,602,2024-04-08,162.94,Shipped
5072,3461,2024-10-26,435.79,Delivered
5073,1668,2024-04-22,429.73,Shipped
5074,807,2024-09-22,61.94,Pending
5075,3673,2024-08-19,370.16,Cancelled
5076,4465,2025-02-04,129.88,Shipped
5077,4319,2024-11-28,480.08,Cancelled
5078,1150,2024-09-08,277.11,Delivered
5079,4753,2025-01-18,252.33,Delivered
5080,1170,2024-06-27,486.8,Delivered
5081,667,2024-07-05,291.89,Cancelled
5082,4945,2024-12-17,475.55,Shipped
5083,3819,2024-12-26,311.85,Shipped
5084,2681,2024-07-25,440.66,Shipped
5085,266,2024-05-28,18.98,Pending
5086,3937,2024-08-23,305.69,Cancelled
5087,1633,2024-11-23,161.72,Pending
5088,2834,2024-06-05,246.42,Delivered
5089,3890,2024-11-14,83.86,Pending
5090,824,2024-12-17,375.2,Shipped
5091,1839,2024-06-15,374.17,Delivered
5092,1524,2024-07-01,244.45,Delivered
5093,803,2024-07-20,118.13,Cancelled
5094,4944,2024-07-07,230.8,Cancelled
5095,3047,2024-11-17,112.29,Cancelled
5096,858,2024-03-24,100.89,Pending
5097,2076,2024-03-17,76.13,Shipped
5098,3448,2024-04-16,249.5,Delivered
5099,1514,2024-10-18,206.78,Cancelled
5100,2484,2024-10-01,232.31,Cancelled
5101,388,2024-09-12,352.17,Shipped
5102,4343,2024-05-25,291.98,Pending
5103,1089,2025-01-19,251.07,Pending
5104,1951,2024-12-31,329.93,Delivered
5105,2502,2024-02-14,56.45,Delivered
5106,4507,2024-03-22,346.54,Delivered
5107,784,2024-03-04,151.47,Shipped
5108,693,2024-06-13,254.42,Delivered
5109,1370,2024-09-29,263.34,Shipped
5110,152,2024-07-21,417.4,Cancelled
5111,828,2024-07-07,447.06,Cancelled
5112,1171,2024-06-15,357.85,Cancelled
5113,4629,2024-05-12,200.22,Delivered
5114,4122,2024-04-28,354.04,Pending
5115,4604,2025-01-06,339.13,Delivered
5116,3799,2024-04-10,370.58,Cancelled
5117,3434,2024-03-29,301.64,Shipped
5118,3301,2024-05-04,149.39,Cancelled
5119,698,2024-06-02,172.16,Pending
5120,2870,2024-09-20,255.7,Delivered
5121,2796,2024-03-28,338.59,Pending
5122,3301,2024-07-20,344.18,Pending
5123,1230,2024-10-17,198.39,Pending
5124,2773,2024-03-09,358.98,Pending
5125,2562,2024-07-09,134.09,Shipped
5126,1397,2024-07-03,472.75,Pending
5127,4263,2024-04-17,477.34,Pending
5128,3584,2024-03-19,20.95,Delivered
5129,105,2025-02-09,368.57,Pending
5130,1783,2024-07-15,264.41,Cancelled
5131,1288,2024-05-17,258.5,Cancelled
5132,2694,2024-10-19,267.81,Delivered
5133,1334,2024-12-08,317.62,Shipped
5134,3671,2025-02-04,496.32,Delivered
5135,4403,2024-11-14,347.18,Shipped
5136,2074,2024-05-04,62.13,Pending
5137,2735,2024-12-05,440.27,Pending
5138,2266,2024-12-30,454.84,Shipped
5139,4431,2024-03-29,456.96,Pending
5140,2401,2025-01-29,24.12,Delivered
5141,1276,2024-05-25,331.38,Pending
5142,3126,2024-08-26,389.99,Cancelled
5143,809,2024-10-04,48.58,Cancelled
5144,3842,2024-09-17,51.02,Shipped
5145,3456,2024-02-26,115.2,Pending
5146,881,2024-10-28,298.64,Pending
5147,4748,2024-11-28,44.83,Cancelled
5148,3630,2024-09-18,102.06,Cancelled
5149,16,2024-06-05,465.42,Cancelled
5150,4722,2024-09-24,212.03,Delivered
5151,4522,2024-04-18,58.24,Pending
5152,657,2024-10-12,122.85,Shipped
5153,4777,2024-02-23,139.85,Shipped
5154,3802,2025-01-14,306.81,Pending
5155,1986,2024-11-18,259.72,Delivered
5156,2329,2024-03-28,432.65,Delivered
5157,56,2024-09-09,493.98,Pending
5158,2489,2024-10-31,264.86,Shipped
5159,448,2024-02-28,29.91,Delivered
5160,3510,2025-01-01,158.6,Cancelled
5161,2925,2024-07-01,122.76,Pending
5162,2515,2024-11-22,135.23,Pending
5163,2104,2024-11-25,16.95,Delivered
5164,4077,2024-10-01,270.1,Cancelled
5165,3322,2024-06-21,64.88,Delivered
5166,4264,2024-10-06,166.93,Cancelled
5167,93,2025-01-01,232.48,Shipped
5168,3685,2024-08-10,299.17,Delivered
5169,1267,2024-05-03,70.81,Delivered
5170,3159,2024-06-25,12.44,Delivered
5171,4597,2024-11-20,83.95,Pending
5172,450,2025-02-05,264.82,Cancelled
5173,1976,2024-05-06,219.41,Shipped
5174,385,2024-11-30,354.81,Pending
5175,2222,2024-11-24,385.31,Delivered
5176,4509,2024-12-05,410.6,Shipped
5177,2835,2024-05-08,450.34,Delivered
5178,1663,2025-01-25,365.31,Pending
5179,380,2024-10-07,335.7,Delivered
5180,2125,2024-07-24,111.24,Shipped
5181,616,2024-05-10,206.19,Shipped
5182,795,2024-09-17,201.59,Cancelled
5183,203,2024-04-05,193.64,Pending
5184,3082,2024-12-14,426.31,Delivered
5185,3970,2024-08-22,408.75,Cancelled
5186,2518,2024-08-15,144.61,Delivered
5187,4527,2024-04-17,170.19,Pending
5188,3563,2024-02-14,371.71,Cancelled
5189,2263,2025-01-07,38.77,Delivered
