review_id,user_id,book_id,rating,comment,review_date
2512,4620,643,3,Not my type,2024-12-31
2513,4590,53,4,Not my type,2024-09-21
2514,3634,486,1,Not my type,2024-09-13
2515,3188,910,2,Amazing read!,2025-02-06
2516,2312,516,4,Amazing read!,2024-04-27
2517,1432,711,4,Boring,2024-07-12
2518,414,851,5,Boring,2024-05-28
2519,4998,12,3,Not my type,2024-07-13
2520,124,715,3,Loved it!,2024-05-11
2521,4098,359,2,Highly recommend!,2024-07-26
2522,4103,498,1,Boring,2024-04-08
2523,4596,856,5,Amazing read!,2025-01-17
2524,4661,814,1,Loved it!,2024-05-16
2525,3489,516,1,Amazing read!,2024-05-25
2526,2653,788,2,Loved it!,2024-06-12
2527,1486,682,5,Boring,2024-03-22
2528,3571,408,4,Boring,2024-12-11
2529,3112,463,4,Highly recommend!,2025-01-27
2530,1129,887,5,Highly recommend!,2024-03-26
2531,2612,198,3,Amazing read!,2024-04-20
2532,1481,649,3,Not my type,2025-01-19
2533,389,646,1,Highly recommend!,2024-10-27
2534,3223,471,2,Loved it!,2024-12-03
2535,3767,190,3,Boring,2024-07-05
2536,4708,133,5,Loved it!,2024-04-05
2537,3249,493,3,Amazing read!,2025-01-23
2538,2920,26,5,Highly recommend!,2024-10-18
2539,2006,812,1,Amazing read!,2024-03-30
2540,4118,856,3,Loved it!,2024-12-28
2541,3682,409,4,Loved it!,2024-09-21
2542,2520,298,4,Amazing read!,2025-01-05
2543,3542,603,5,Boring,2024-04-29
2544,2752,77,2,Loved it!,2024-02-12
2545,1524,707,3,Highly recommend!,2024-03-11
2546,2176,409,5,Highly recommend!,2024-12-28
2547,3134,395,1,Loved it!,2024-12-16
2548,3879,81,5,Amazing read!,2024-12-18
2549,2438,616,2,Amazing read!,2024-03-23
2550,1220,524,1,Boring,2024-09-10
2551,2442,974,4,Not my type,2024-08-21
2552,1322,710,1,Loved it!,2024-04-07
2553,3698,340,5,Not my type,2024-09-23
2554,5,404,4,Amazing read!,2024-03-22
2555,347,731,5,Boring,2024-11-11
2556,1805,922,2,Highly recommend!,2025-01-10
2557,2317,866,4,Amazing read!,2024-09-11
2558,4679,77,4,Loved it!,2024-07-19
2559,1714,839,4,Highly recommend!,2024-02-19
2560,2480,768,5,Amazing read!,2025-01-06
2561,3245,802,4,Not my type,2024-04-14
2562,1338,140,1,Loved it!,2024-08-04
2563,143,46,1,Highly recommend!,2024-06-17
2564,809,366,4,Loved it!,2024-03-06
2565,922,284,5,Amazing read!,2024-08-29
2566,4514,736,2,Boring,2025-01-07
2567,82,847,5,Highly recommend!,2024-10-10
2568,2628,987,3,Not my type,2025-02-02
2569,402,960,5,Not my type,2024-05-06
2570,1336,488,2,Amazing read!,2024-07-04
2571,3943,14,4,Boring,2025-01-24
2572,1733,852,2,Not my type,2024-12-12
2573,4706,753,4,Amazing read!,2024-11-15
2574,4149,272,2,Loved it!,2024-12-19
2575,3780,269,4,Amazing read!,2024-11-17
2576,356,906,4,Boring,2024-04-08
2577,4359,450,1,Not my type,2024-12-06
2578,178,111,4,Boring,2024-06-18
2579,2461,307,4,Highly recommend!,2024-11-28
2580,777,803,3,Boring,2024-06-25
2581,1980,527,1,Boring,2024-05-27
2582,1229,109,1,Boring,2024-10-27
2583,4530,435,2,Highly recommend!,2024-07-22
2584,2756,146,4,Loved it!,2025-01-13
2585,714,397,3,Amazing read!,2024-06-15
2586,4057,693,2,Boring,2024-08-28
2587,3636,485,3,Loved it!,2024-08-17
2588,747,165,2,Not my type,2024-11-13
2589,3667,515,2,Not my type,2024-11-04
2590,2335,378,1,Highly recommend!,2024-02-20
2591,1479,380,3,Amazing read!,2024-04-18
2592,4678,771,3,Boring,2024-07-07
2593,3348,442,2,Highly recommend!,2024-04-07
2594,4213,681,3,Not my type,2024-08-13
2595,3874,919,3,Loved it!,2024-04-18
2596,1752,353,1,Highly recommend!,2024-06-25
2597,3676,66,1,Not my type,2024-07-08
2598,1051,664,4,Amazing read!,2024-03-12
2599,4626,919,2,Highly recommend!,2024-12-09
2600,426,153,2,Boring,2024-08-22
2601,986,419,3,Loved it!,2024-07-26
2602,4475,177,1,Highly recommend!,2025-01-19
2603,4312,71,3,Loved it!,2025-01-04
2604,3982,507,1,Amazing read!,2025-01-09
2605,4086,23,4,Not my type,2024-09-03
2606,1726,851,2,Highly recommend!,2025-02-08
2607,1647,921,5,Highly recommend!,2025-01-27
2608,1424,774,1,Boring,2024-07-16
2609,1828,806,5,Not my type,2024-03-11
2610,2743,429,1,Not my type,2024-07-08
2611,42,203,3,Highly recommend!,2024-08-01
2612,232,177,2,Boring,2024-03-21
2613,183,430,4,Loved it!,2024-08-27
2614,719,702,3,Not my type,2024-03-09
2615,4588,784,5,Boring,2024-04-28
2616,628,663,3,Amazing read!,2024-08-20
2617,2972,461,1,Boring,2024-06-14
2618,2583,300,4,Highly recommend!,2024-06-01
2619,3468,750,4,Highly recommend!,2024-06-28
2620,1152,945,1,Loved it!,2024-08-14
2621,288,636,3,Loved it!,2024-09-21
2622,344,598,5,Boring,2024-02-10
2623,283,869,5,Boring,2024-06-06
2624,4656,719,4,Amazing read!,2024-06-03
2625,4544,688,1,Highly recommend!,2024-12-30
2626,3952,906,2,Amazing read!,2024-07-18
2627,2308,265,4,Boring,2024-08-17
2628,356,588,3,Highly recommend!,2024-02-18
2629,4630,672,4,Not my type,2024-11-05
2630,4134,748,5,Boring,2024-12-21
2631,2991,415,1,Amazing read!,2024-11-04
2632,4524,223,5,Boring,2024-09-01
2633,701,535,1,Highly recommend!,2024-04-13
2634,2389,6,5,Not my type,2024-10-19
2635,1720,426,5,Loved it!,2024-10-10
2636,693,53,3,Not my type,2024-03-21
2637,4491,396,4,Highly recommend!,2024-11-21
2638,864,283,4,Boring,2024-03-24
2639,2383,682,3,Highly recommend!,2024-07-24
2640,1769,861,4,Boring,2024-10-02
2641,2337,137,3,Highly recommend!,2024-09-15
2642,3170,480,3,Loved it!,2024-12-24
2643,1354,863,3,Not my type,2024-02-13
2644,4411,461,3,Highly recommend!,2024-12-30
2645,4651,928,4,Boring,2024-10-28
2646,306,805,3,Loved it!,2024-04-07
2647,2736,864,3,Amazing read!,2024-10-06
2648,4658,797,1,Highly recommend!,2024-12-23
2649,3799,736,1,Highly recommend!,2024-10-16
2650,4584,661,5,Amazing read!,2024-02-25
2651,652,579,1,Amazing read!,2024-08-23
2652,1596,286,4,Boring,2025-02-01
2653,3004,380,4,Boring,2024-12-26
2654,492,170,5,Not my type,2024-12-07
2655,3714,206,5,Amazing read!,2024-08-18
2656,2314,896,4,Not my type,2024-07-20
2657,661,194,2,Not my type,2024-12-05
2658,4394,953,2,Boring,2024-05-09
2659,4333,52,1,Highly recommend!,2024-08-11
2660,885,277,2,Boring,2024-05-07
2661,1614,502,5,Highly recommend!,2024-09-02
2662,252,361,5,Highly recommend!,2024-08-21
2663,2643,477,1,Highly recommend!,2024-08-28
2664,164,130,1,Not my type,2024-02-20
2665,2857,956,3,Boring,2024-12-16
2666,2225,876,5,Loved it!,2025-01-19
2667,4603,703,4,Boring,2024-08-11
2668,246,745,2,Loved it!,2024-07-30
2669,3554,287,4,Highly recommend!,2024-08-31
2670,3565,935,5,Amazing read!,2024-11-01
2671,4048,237,5,Amazing read!,2024-02-18
2672,2457,652,4,Highly recommend!,2024-05-15
2673,3226,246,3,Highly recommend!,2024-04-09
2674,4677,579,2,Loved it!,2024-02-12
2675,487,421,4,Highly recommend!,2024-02-26
2676,2455,327,5,Amazing read!,2024-08-15
2677,301,512,3,Not my type,2024-12-15
2678,3561,114,1,Boring,2024-12-03
2679,681,840,5,Amazing read!,2024-03-04
2680,2902,605,4,Loved it!,2024-12-19
2681,4733,205,1,Highly recommend!,2024-07-31
2682,455,485,5,Amazing read!,2024-12-06
2683,3098,245,5,Loved it!,2024-12-14
2684,3719,759,1,Loved it!,2025-01-14
2685,171,392,5,Highly recommend!,2024-10-23
2686,2140,903,5,Not my type,2024-02-15
2687,912,436,5,Boring,2024-11-26
2688,3356,529,3,Boring,2024-05-08
2689,357,643,4,Highly recommend!,2024-07-17
2690,77,815,5,Amazing read!,2024-03-18
2691,433,983,3,Loved it!,2025-02-05
2692,2834,861,2,Amazing read!,2024-05-11
2693,2100,622,5,Amazing read!,2024-10-10
2694,4120,268,3,Not my type,2024-08-29
2695,4499,737,5,Boring,2024-12-12
2696,4368,607,5,Amazing read!,2024-09-03
2697,2015,468,2,Loved it!,2024-07-14
2698,360,239,1,Loved it!,2024-02-23
2699,2393,43,5,Boring,2025-01-04
2700,332,969,1,Loved it!,2024-08-01
2701,3511,363,5,Boring,2024-05-08
2702,2868,74,5,Amazing read!,2024-10-20
2703,3748,739,3,Loved it!,2024-11-04
2704,3778,849,2,Amazing read!,2024-05-29
2705,4408,690,5,Not my type,2024-11-07
2706,196,837,4,Highly recommend!,2024-06-04
2707,1895,991,1,Not my type,2024-12-23
2708,2268,5,2,Loved it!,2024-10-21
2709,2448,629,1,Boring,2024-12-02
2710,1858,64,3,Loved it!,2024-11-02
2711,3772,797,1,Boring,2025-02-01
2712,1932,802,4,Highly recommend!,2025-01-12
2713,1246,797,1,Amazing read!,2024-05-09
2714,3783,239,2,Boring,2024-11-05
2715,4225,648,5,Boring,2025-01-16
2716,2255,928,2,Highly recommend!,2024-05-14
2717,2321,564,4,Amazing read!,2025-01-25
2718,265,384,5,Boring,2024-07-25
2719,4931,180,2,Loved it!,2024-09-12
2720,3481,594,1,Highly recommend!,2025-01-26
2721,193,337,4,Loved it!,2024-06-11
2722,565,700,4,Loved it!,2024-05-24
2723,1150,557,5,Highly recommend!,2024-07-15
2724,1090,701,2,Amazing read!,2024-04-05
2725,2811,144,2,Loved it!,2025-01-12
2726,25,527,4,Boring,2024-05-14
2727,984,721,2,Amazing read!,2024-12-12
2728,4753,554,2,Boring,2025-02-05
2729,271,7,3,Boring,2024-05-08
2730,1883,527,3,Boring,2024-03-05
2731,4648,155,1,Highly recommend!,2024-05-22
2732,740,165,5,Amazing read!,2024-07-26
2733,328,8,5,Loved it!,2024-07-10
2734,1113,837,2,Loved it!,2024-10-28
2735,1009,818,5,Amazing read!,2024-09-06
2736,4996,963,4,Amazing read!,2024-06-01
2737,439,246,2,Loved it!,2024-05-12
2738,3583,29,5,Loved it!,2024-12-09
2739,1068,812,2,Amazing read!,2024-02-11
2740,3803,492,4,Highly recommend!,2024-12-21
2741,3304,175,2,Boring,2024-07-15
2742,1554,42,2,Boring,2024-10-04
2743,55,633,1,Boring,2024-12-12
2744,3499,864,5,Amazing read!,2024-12-31
2745,4265,210,3,Highly recommend!,2024-11-27
2746,4533,662,4,Not my type,2024-09-28
2747,360,939,4,Highly recommend!,2024-10-29
2748,3174,141,2,Not my type,2024-08-27
2749,1760,372,1,Boring,2025-01-30
2750,4207,810,1,Amazing read!,2024-04-05
2751,2270,818,1,Boring,2024-05-10
2752,2316,531,3,Boring,2024-08-04
2753,1963,882,2,Not my type,2024-05-04
2754,3102,815,1,Loved it!,2024-03-09
2755,2325,435,2,Boring,2024-08-12
2756,1588,313,4,Highly recommend!,2024-06-03
2757,4222,48,2,Amazing read!,2024-10-26
2758,3761,847,5,Boring,2024-03-09
2759,2525,549,1,Boring,2024-05-02
2760,1527,588,2,Not my type,2024-05-15
2761,2549,69,2,Not my type,2024-10-07
2762,65,577,3,Amazing read!,2024-06-29
2763,2973,495,2,Not my type,2024-08-04
2764,563,648,1,Highly recommend!,2024-11-04
2765,823,503,5,Boring,2024-03-25
2766,3889,589,1,Boring,2024-04-14
2767,2472,771,2,Amazing read!,2024-07-27
2768,4963,572,5,Amazing read!,2024-12-22
2769,4357,145,2,Highly recommend!,2024-12-03
2770,1294,950,2,Amazing read!,2024-12-11
2771,4888,876,5,Not my type,2024-05-16
2772,1021,977,2,Boring,2024-07-01
2773,564,473,1,Not my type,2024-12-29
2774,267,10,5,Loved it!,2024-11-17
2775,1370,931,5,Amazing read!,2024-05-14
2776,2328,346,1,Loved it!,2025-01-07
2777,2189,298,4,Boring,2024-10-09
2778,3038,706,2,Loved it!,2024-05-28
2779,1449,171,2,Amazing read!,2024-09-16
2780,1664,597,3,Loved it!,2024-03-02
2781,468,110,1,Not my type,2024-04-20
2782,1675,601,1,Not my type,2025-01-21
2783,277,399,5,Not my type,2024-05-03
2784,134,302,2,Loved it!,2024-12-22
2785,1844,835,3,Loved it!,2024-03-25
2786,1944,193,5,Boring,2025-02-08
2787,767,408,1,Amazing read!,2024-07-09
2788,3452,415,2,Loved it!,2024-04-13
2789,399,713,1,Boring,2024-09-06
2790,4672,587,5,Loved it!,2024-03-24
2791,3147,888,5,Amazing read!,2024-07-03
2792,3567,277,4,Highly recommend!,2024-03-03
2793,3294,883,2,Amazing read!,2024-08-07
2794,3637,181,5,Boring,2025-02-07
2795,1384,310,5,Amazing read!,2024-09-16
2796,3168,669,3,Boring,2024-10-15
2797,1571,850,3,Not my type,2024-04-06
2798,2942,961,3,Amazing read!,2024-04-01
2799,560,505,4,Loved it!,2024-08-10
2800,1407,652,1,Highly recommend!,2024-06-09
2801,576,53,5,Amazing read!,2024-02-25
2802,4557,584,3,Not my type,2024-10-06
2803,2500,702,1,Highly recommend!,2024-12-09
2804,2466,239,2,Amazing read!,2024-06-16
2805,881,866,4,Amazing read!,2024-04-02
2806,1102,855,2,Highly recommend!,2024-10-25
2807,747,829,5,Not my type,2025-02-02
2808,2516,52,2,Loved it!,2024-09-15
2809,1151,555,5,Amazing read!,2024-09-04
2810,3835,864,4,Boring,2024-07-09
2811,3029,371,3,Highly recommend!,2025-02-01
2812,4781,395,3,Amazing read!,2024-05-13
2813,3287,927,2,Loved it!,2024-10-16
2814,151,867,4,Amazing read!,2024-10-26
2815,2844,929,5,Not my type,2024-06-05
2816,3249,570,5,Amazing read!,2024-10-19
2817,773,798,5,Not my type,2024-03-02
2818,2541,481,2,Amazing read!,2024-06-28
2819,672,660,4,Boring,2024-04-26
2820,1536,254,3,Boring,2024-03-28
2821,969,159,3,Loved it!,2024-05-26
2822,4749,896,4,Loved it!,2024-08-17
2823,2318,158,2,Highly recommend!,2024-06-18
2824,356,196,1,Boring,2024-11-16
2825,1911,463,5,Amazing read!,2024-08-10
2826,3795,161,4,Not my type,2024-02-20
2827,2395,555,5,Not my type,2025-02-02
2828,487,428,4,Amazing read!,2024-07-18
2829,2298,418,1,Highly recommend!,2024-03-08
2830,4861,577,2,Loved it!,2024-06-29
2831,2201,536,4,Loved it!,2024-11-23
2832,2861,26,2,Boring,2024-04-20
2833,3907,18,3,Highly recommend!,2025-01-18
2834,2168,478,4,Highly recommend!,2024-08-22
2835,4826,689,3,Loved it!,2025-01-23
2836,3938,403,2,Amazing read!,2025-01-31
2837,889,173,1,Boring,2025-01-10
2838,333,609,3,Highly recommend!,2024-10-24
2839,452,672,2,Boring,2024-10-03
2840,882,749,2,Amazing read!,2024-09-03
2841,2118,406,2,Not my type,2024-05-22
2842,4382,917,1,Loved it!,2025-02-01
2843,666,11,5,Loved it!,2024-06-28
2844,442,492,1,Highly recommend!,2024-06-09
2845,2097,388,2,Highly recommend!,2024-07-16
2846,4082,964,5,Loved it!,2024-05-19
2847,2219,675,1,Loved it!,2025-02-05
2848,4514,152,4,Boring,2024-12-17
2849,2426,941,2,Boring,2024-03-24
2850,3028,192,5,Loved it!,2024-06-20
2851,4550,793,2,Not my type,2024-06-23
2852,1042,432,3,Boring,2024-05-04
2853,326,497,1,Loved it!,2024-10-29
2854,187,719,4,Boring,2024-11-27
2855,4140,852,3,Loved it!,2024-11-19
2856,544,912,2,Loved it!,2024-10-26
2857,3508,213,2,Amazing read!,2024-07-06
2858,3496,967,4,Boring,2024-02-22
2859,492,906,2,Not my type,2024-03-29
2860,1383,807,5,Boring,2024-07-14
2861,824,827,4,Not my type,2024-10-21
2862,3783,221,2,Not my type,2024-07-02
2863,4579,55,5,Highly recommend!,2024-12-18
2864,2587,121,5,Highly recommend!,2024-12-13
2865,4492,460,5,Amazing read!,2024-12-26
2866,4329,882,5,Loved it!,2025-01-20
2867,2565,747,1,Loved it!,2024-05-05
2868,2499,647,5,Not my type,2024-08-04
2869,3795,428,2,Not my type,2024-02-17
2870,911,204,5,Highly recommend!,2024-06-21
2871,3090,361,3,Boring,2024-07-03
2872,2625,261,5,Not my type,2024-02-17
2873,1,523,5,Amazing read!,2024-09-25
2874,2527,620,5,Boring,2024-07-30
2875,3785,435,2,Highly recommend!,2024-12-04
2876,3956,394,2,Loved it!,2024-10-22
2877,601,288,1,Loved it!,2024-04-20
2878,1062,479,5,Amazing read!,2024-02-20
2879,592,903,4,Highly recommend!,2024-10-31
2880,3970,643,5,Boring,2024-03-06
2881,902,940,5,Boring,2024-12-14
2882,1297,581,3,Highly recommend!,2024-12-19
2883,4930,38,2,Boring,2024-05-30
2884,389,931,1,Not my type,2025-01-02
2885,3080,952,1,Highly recommend!,2024-02-16
2886,3315,157,2,Not my type,2024-03-05
2887,2287,745,5,Highly recommend!,2024-12-26
2888,247,312,4,Not my type,2025-01-10
2889,3099,423,1,Loved it!,2024-11-13
2890,758,849,5,Not my type,2024-06-21
2891,719,205,4,Boring,2024-07-12
2892,3316,383,2,Amazing read!,2024-10-10
2893,1461,677,2,Loved it!,2024-02-13
2894,3899,832,4,Loved it!,2024-03-30
2895,3164,496,3,Amazing read!,2024-11-28
2896,1822,986,2,Not my type,2024-03-27
2897,2302,898,2,Amazing read!,2024-12-18
2898,4035,588,2,Not my type,2024-06-18
2899,4595,74,2,Amazing read!,2024-08-31
2900,958,902,2,Loved it!,2025-02-06
2901,2837,777,1,Boring,2024-10-08
2902,2829,933,2,Amazing read!,2024-06-22
2903,1007,238,4,Amazing read!,2024-11-13
2904,1033,648,3,Not my type,2024-12-23
2905,398,963,5,Loved it!,2024-05-21
2906,3411,526,1,Highly recommend!,2024-07-14
2907,1193,423,1,Boring,2024-08-29
2908,1258,372,5,Highly recommend!,2024-12-20
2909,3933,726,4,Highly recommend!,2024-08-05
2910,1245,889,3,Amazing read!,2025-01-31
2911,645,239,1,Highly recommend!,2024-08-11
2912,542,553,4,Loved it!,2024-03-25
2913,2,96,2,Amazing read!,2025-01-31
2914,3400,49,2,Loved it!,2025-01-15
2915,1079,441,5,Amazing read!,2024-12-04
2916,795,73,5,Boring,2024-06-13
2917,4781,333,4,Highly recommend!,2024-08-05
2918,798,674,1,Amazing read!,2024-07-23
2919,3829,888,1,Highly recommend!,2024-08-19
2920,2456,561,3,Amazing read!,2024-08-30
2921,1010,947,5,Loved it!,2024-04-16
2922,1382,951,4,Amazing read!,2024-10-26
2923,2883,865,4,Not my type,2024-11-25
2924,3399,146,1,Boring,2024-03-28
2925,3252,568,4,Not my type,2025-01-03
2926,3135,328,1,Not my type,2024-12-11
2927,1508,650,3,Highly recommend!,2024-03-07
2928,162,401,4,Highly recommend!,2024-07-19
2929,1497,663,3,Loved it!,2024-08-01
2930,4647,279,4,Highly recommend!,2024-11-27
2931,345,280,4,Not my type,2024-10-06
2932,4477,95,5,Boring,2024-06-19
2933,2610,545,1,Highly recommend!,2024-10-07
2934,15,3,1,Highly recommend!,2024-04-30
2935,2167,950,3,Amazing read!,2025-01-10
2936,2242,577,3,Loved it!,2024-08-11
2937,1874,775,3,Highly recommend!,2024-10-26
2938,4461,849,5,Not my type,2024-05-28
2939,599,421,1,Highly recommend!,2024-10-17
2940,719,438,1,Not my type,2024-08-10
2941,4538,256,5,Not my type,2025-01-29
2942,470,366,4,Not my type,2024-07-11
2943,2785,25,5,Boring,2024-03-06
2944,416,354,1,Highly recommend!,2024-09-27
2945,515,590,5,Loved it!,2024-03-15
2946,213,102,3,Boring,2024-03-24
2947,2049,102,1,Highly recommend!,2024-02-29
2948,3383,870,3,Not my type,2024-07-26
2949,1577,86,5,Highly recommend!,2024-09-29
2950,2395,651,2,Not my type,2024-09-25
2951,729,798,1,Loved it!,2024-03-23
2952,1429,792,3,Highly recommend!,2024-09-15
2953,3545,220,1,Amazing read!,2024-11-09
2954,3957,194,1,Boring,2024-08-31
2955,3108,696,3,Not my type,2024-04-11
2956,182,880,3,Loved it!,2024-12-02
2957,1616,912,2,Loved it!,2025-01-28
2958,967,266,2,Not my type,2024-04-03
2959,925,289,3,Not my type,2024-11-22
2960,782,459,4,Highly recommend!,2024-11-16
2961,3216,611,4,Loved it!,2024-11-14
2962,4051,943,5,Loved it!,2024-11-20
2963,1952,552,5,Amazing read!,2024-02-18
2964,1320,468,4,Highly recommend!,2025-01-20
2965,4690,492,3,Amazing read!,2024-03-01
2966,2054,187,2,Loved it!,2025-02-05
2967,499,648,5,Boring,2024-02-29
2968,512,203,3,Loved it!,2024-11-29
2969,2399,702,1,Highly recommend!,2024-03-18
2970,1757,121,2,Highly recommend!,2024-11-17
2971,1456,975,1,Loved it!,2024-11-29
2972,3307,819,5,Amazing read!,2024-07-23
2973,1878,785,3,Loved it!,2024-03-06
2974,4534,271,1,Loved it!,2024-08-01
2975,805,444,4,Loved it!,2024-08-24
2976,1476,65,4,Not my type,2024-06-27
2977,1361,175,4,Not my type,2024-10-23
2978,4218,297,4,Highly recommend!,2024-03-18
2979,723,48,2,Loved it!,2024-10-04
2980,2269,359,2,Amazing read!,2024-04-08
2981,4059,514,2,Amazing read!,2024-07-24
2982,1329,554,1,Amazing read!,2024-05-03
2983,1463,715,3,Not my type,2024-06-04
2984,111,915,4,Boring,2024-12-01
2985,4523,347,3,Loved it!,2024-06-26
2986,2705,882,3,Amazing read!,2024-11-10
2987,227,339,2,Boring,2024-05-19
2988,2304,304,3,Amazing read!,2024-03-21
2989,4120,25,2,Not my type,2024-09-08
2990,3322,165,5,Boring,2024-03-22
2991,3146,140,2,Highly recommend!,2024-10-26
2992,2207,281,3,Not my type,2024-09-16
2993,801,532,3,Amazing read!,2024-05-01
2994,590,180,3,Amazing read!,2025-02-08
2995,4645,33,3,Highly recommend!,2024-12-25
2996,1887,877,4,Not my type,2024-05-11
2997,3285,908,3,Highly recommend!,2024-06-11
2998,881,534,4,Highly recommend!,2025-01-12
2999,2725,493,1,Amazing read!,2024-02-26
3000,3528,88,5,Highly recommend!,2024-06-14
3001,720,874,5,Boring,2024-12-24
3002,575,532,3,Highly recommend!,2024-10-07
3003,4244,306,5,Highly recommend!,2024-07-07
3004,2942,567,2,Highly recommend!,2024-05-27
3005,3843,764,1,Boring,2024-07-02
3006,1384,968,2,Not my type,2024-04-18
3007,4584,926,4,Loved it!,2024-08-22
3008,2979,185,2,Not my type,2024-12-11
3009,4178,186,5,Loved it!,2024-09-12
3010,1000,116,3,Not my type,2024-10-20
3011,1885,914,4,Boring,2024-07-02
3012,3930,875,2,Not my type,2024-06-01
3013,4887,524,2,Amazing read!,2024-10-28
3014,3599,900,1,Amazing read!,2024-04-02
3015,4849,352,3,Loved it!,2024-06-15
3016,3945,519,3,Amazing read!,2024-11-01
3017,796,812,5,Boring,2024-10-16
3018,4575,378,4,Highly recommend!,2025-01-26
3019,3590,336,5,Loved it!,2024-07-01
3020,1853,555,1,Loved it!,2024-11-15
3021,877,913,2,Not my type,2024-08-17
3022,1811,863,3,Loved it!,2024-11-20
3023,124,541,5,Not my type,2024-03-14
3024,334,390,5,Highly recommend!,2024-10-09
3025,455,320,2,Amazing read!,2024-07-28
3026,776,337,3,Highly recommend!,2024-10-15
3027,1168,837,3,Boring,2024-02-20
3028,1446,499,4,Amazing read!,2025-01-26
3029,3857,70,4,Loved it!,2024-09-03
3030,2870,270,1,Not my type,2024-11-19
3031,1952,735,3,Loved it!,2025-01-25
3032,337,358,3,Highly recommend!,2024-10-18
3033,4754,857,2,Loved it!,2024-12-19
3034,1705,206,4,Not my type,2025-01-05
3035,1345,845,4,Boring,2024-08-29
3036,2541,198,5,Not my type,2024-12-05
3037,852,547,2,Amazing read!,2024-04-02
3038,4565,666,5,Not my type,2024-09-18
3039,4311,910,2,Loved it!,2024-07-06
3040,3933,927,3,Boring,2024-09-03
3041,3818,534,4,Amazing read!,2024-12-06
3042,2483,869,2,Loved it!,2024-04-05
3043,247,438,5,Amazing read!,2024-07-28
3044,119,837,3,Amazing read!,2024-10-09
3045,4648,193,1,Loved it!,2024-10-15
3046,4067,801,5,Highly recommend!,2024-05-29
3047,2548,394,3,Boring,2024-04-01
3048,2542,735,1,Loved it!,2024-06-04
3049,2549,592,1,Not my type,2024-06-02
3050,4189,430,1,Loved it!,2024-03-29
3051,3390,374,4,Amazing read!,2024-11-27
3052,4580,465,1,Amazing read!,2024-06-07
3053,1058,341,5,Boring,2024-07-06
3054,1759,304,5,Highly recommend!,2024-09-04
3055,1815,595,5,Amazing read!,2024-05-07
3056,4110,473,1,Not my type,2024-04-19
3057,4535,938,1,Boring,2024-07-20
3058,1650,906,3,Boring,2024-08-18
3059,1972,564,5,Amazing read!,2024-05-04
3060,3089,44,5,Boring,2024-04-17
3061,64,970,1,Boring,2024-12-26
3062,970,861,3,Amazing read!,2024-08-08
3063,3437,704,4,Boring,2025-01-04
3064,4484,583,3,Loved it!,2024-11-25
3065,3963,329,1,Amazing read!,2024-08-19
3066,1232,716,3,Amazing read!,2024-07-14
3067,2359,738,3,Amazing read!,2024-07-09
3068,2214,155,2,Amazing read!,2024-10-10
3069,2792,36,4,Highly recommend!,2024-11-20
3070,4778,603,3,Not my type,2024-11-27
3071,4010,575,5,Highly recommend!,2024-03-10
3072,3115,718,2,Loved it!,2024-05-23
3073,2865,548,5,Highly recommend!,2024-06-18
3074,2439,345,3,Loved it!,2024-06-22
3075,3823,916,4,Boring,2024-08-29
3076,4749,523,2,Amazing read!,2024-02-11
3077,2676,246,4,Boring,2024-05-10
3078,4916,76,4,Amazing read!,2024-06-18
3079,1725,168,4,Highly recommend!,2024-05-19
3080,1621,997,1,Boring,2024-06-03
3081,3659,579,4,Boring,2024-05-19
3082,3990,149,3,Amazing read!,2024-09-27
3083,2868,409,4,Highly recommend!,2024-12-17
3084,1956,742,3,Loved it!,2024-04-24
3085,1248,19,1,Amazing read!,2024-05-21
3086,3072,684,2,Amazing read!,2025-02-04
3087,3976,660,3,Boring,2024-03-08
3088,2725,628,5,Not my type,2024-07-24
3089,3052,201,4,Amazing read!,2025-01-25
3090,4770,318,2,Amazing read!,2024-08-23
3091,2828,183,4,Highly recommend!,2024-07-03
3092,1509,63,1,Loved it!,2024-04-25
3093,3793,156,1,Highly recommend!,2024-08-04
3094,3818,794,3,Amazing read!,2024-04-04
3095,2748,451,5,Loved it!,2024-11-10
3096,1668,209,3,Not my type,2024-03-17
3097,3953,26,5,Loved it!,2024-04-14
3098,1358,108,5,Highly recommend!,2024-06-01
3099,4508,464,1,Not my type,2024-03-23
3100,4789,801,3,Not my type,2024-07-18
3101,108,589,3,Highly recommend!,2024-02-11
3102,1062,100,5,Highly recommend!,2024-04-08
3103,3708,237,1,Amazing read!,2024-08-26
3104,3182,76,4,Loved it!,2024-12-04
3105,2985,284,2,Loved it!,2024-11-27
3106,3996,535,5,Highly recommend!,2024-09-19
3107,4582,364,1,Loved it!,2024-03-02
3108,4750,80,4,Boring,2024-09-27
3109,2489,201,2,Highly recommend!,2024-11-26
3110,4465,377,1,Amazing read!,2025-01-17
3111,4969,394,3,Boring,2024-02-22
3112,3361,586,4,Highly recommend!,2024-04-24
3113,4504,154,5,Boring,2024-10-05
3114,2711,249,4,Loved it!,2024-10-03
3115,4877,552,4,Amazing read!,2024-07-31
3116,178,948,5,Loved it!,2024-12-30
3117,3491,57,2,Loved it!,2024-02-24
3118,2165,220,4,Boring,2024-08-12
3119,2958,31,4,Not my type,2024-12-11
3120,3698,202,2,Amazing read!,2025-01-01
3121,3559,921,1,Loved it!,2024-04-25
3122,494,283,5,Amazing read!,2024-10-17
3123,1546,784,2,Highly recommend!,2024-06-08
